Timestamp_ms,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Unbiased_Filt_Accel_X,Unbiased_Filt_Accel_Y,Raw_Omega_Z_degs,Unbiased_Omega_Z_rads,IMU_Roll_deg,IMU_Pitch_deg,IMU_Yaw_deg,GPS_Lat,GPS_Lon,GPS_GroundSpeed_kmh,GPS_Satellites,GPS_HDOP,GPS_Local_X_m,GPS_Local_Y_m,R_delta_pos_X,R_delta_pos_Y,Q_av,Q_q,Q_ba,Q_bg,ZUPT_Actived,EKF_Status,Delta_T_s
10,0.0048,0.0335,9.7187,0,0,0,0,0,0,-179,22.3761292,120.159729,0,12,3.4,0,0,100,100,0.000027,0,0,0,0,3,0.011
53,0,-0.0144,9.7713,0,0,0,0,0,0,-179,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
88,-0.0191,-0.0574,9.8383,0,0,0,0,0,0,-179,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
123,0.0144,-0.0048,9.8048,0,0,0,0,0,0,-179,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
157,0.0048,0.0574,9.7187,0,0,0,0,0,0,-179,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
192,-0.0144,-0.0239,9.7713,0,0,0,0,0,0,-179,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
227,-0.0144,-0.0431,9.8048,0,0,0,0,0,0,-179,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
269,-0.0239,0.0287,9.7378,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
304,-0.0239,-0.0526,9.8431,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
339,0.0287,-0.0239,9.8526,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
373,0,0.0383,9.7139,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
408,-0.0144,-0.0144,9.7521,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
443,-0.0239,-0.0239,9.8144,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
485,-0.0191,-0.0048,9.7569,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
520,0,-0.0335,9.8144,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
554,-0.0096,0.0096,9.8096,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
589,0,0.0383,9.7426,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
623,-0.0239,-0.0096,9.7761,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
657,-0.0096,-0.0287,9.8048,0,0,0,0,0,0,-179,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
699,0.0287,0.0048,9.8048,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
733,0.0048,-0.0335,9.8239,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
767,0.0287,0.0144,9.7904,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
790,0,0.0191,9.7521,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
824,-0.0287,-0.0431,9.8574,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
847,-0.0287,-0.0383,9.7761,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
881,0.0096,-0.0287,9.8383,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
912,-0.0191,-0.0239,9.8048,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
933,0.0239,-0.0191,9.8431,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
955,0.0191,-0.0383,9.8048,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
987,-0.0096,-0.0383,9.7952,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1008,0.0048,0,9.8335,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1030,0.0191,-0.0144,9.8383,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1062,-0.0096,-0.0431,9.8048,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1083,0.0096,0.0191,9.8,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1113,-0.0048,-0.0431,9.8526,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1135,0,-0.0622,9.8239,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1156,-0.0287,0.0048,9.7856,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1188,-0.0048,-0.0574,9.8574,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1209,0,-0.0574,9.8383,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1231,0.0096,0.0191,9.7809,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1263,0,-0.0287,9.8239,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1285,-0.0144,-0.0239,9.8,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1314,-0.0239,-0.0096,9.7474,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1336,0.0048,-0.0622,9.8479,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1357,-0.0239,-0.0479,9.8383,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1389,0,-0.0239,9.7617,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1411,-0.0096,-0.0526,9.8239,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1432,0,-0.0574,9.8383,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1464,0,-0.0431,9.8335,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1486,0,-0.0191,9.8287,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1515,-0.0239,-0.0574,9.8335,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1537,-0.0144,-0.0526,9.7809,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1559,-0.0096,-0.0239,9.7521,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1590,0,-0.0191,9.8144,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1612,-0.0048,-0.0048,9.7761,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1634,0.0144,0.0335,9.7617,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1665,0,-0.0526,9.8431,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1687,-0.0239,-0.0191,9.8096,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1717,0,0.0287,9.7234,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1738,0.0239,0.0383,9.7234,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1760,-0.0239,-0.0622,9.7856,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1792,0,0.0191,9.7521,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1813,-0.0191,-0.0096,9.8048,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1835,-0.0335,-0.0287,9.8048,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1867,-0.0048,0.0096,9.7713,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1888,-0.0048,-0.0431,9.8526,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1918,-0.0239,-0.0431,9.8,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1940,0.0048,0.0144,9.7617,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1961,0.0191,0.0479,9.7474,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
1993,-0.0239,-0.0191,9.7856,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2015,-0.0048,0,9.7617,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2037,0.0096,0.0191,9.7474,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2068,-0.0191,-0.0191,9.7809,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2090,-0.0383,-0.0383,9.7521,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2119,0,0.0383,9.7426,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2141,0.0239,0.0239,9.7617,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2163,-0.0239,-0.0048,9.7569,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2194,-0.0048,0,9.7378,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2216,0.0048,0.0431,9.7234,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2238,0,0.0574,9.7521,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2270,0.0239,0.0383,9.733,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2291,-0.0191,-0.0287,9.8144,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2321,0,0.0287,9.7904,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2342,0.0096,0,9.7043,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2364,0.0048,0.0335,9.7474,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2396,0.0048,0.0335,9.7713,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2417,0.0191,-0.0144,9.8335,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2439,0.0191,0.0239,9.7091,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2470,0.0144,0.0383,9.8096,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2492,-0.0048,0.0096,9.7569,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
2522,0.0191,0.0191,9.7043,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
2543,0.0096,0.0479,9.7282,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
2565,0,0,9.7761,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
2597,0.0096,0.0574,9.7713,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
2618,0.0096,0.0574,9.7426,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
2640,-0.0287,0.0191,9.7426,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
2672,0,0.0479,9.733,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
2693,0.0096,0.0479,9.733,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
2723,0.0191,-0.0048,9.8287,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2745,0.0239,0.0431,9.7187,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2766,0.0239,0.0526,9.7378,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2798,0.0048,0.0096,9.8383,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2820,-0.0048,0,9.7617,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2841,0,0.0431,9.7569,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2873,0.0048,0.0383,9.7617,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2895,0.0096,0.0526,9.7426,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2924,0.0048,0.0287,9.7904,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2946,0,0.0048,9.8239,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2967,0,-0.0144,9.8431,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
2999,-0.0096,0.0622,9.733,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3021,0,0.0144,9.7761,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3043,0,-0.0191,9.8287,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3074,0.0383,0.0287,9.7474,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3096,0.0048,0.0383,9.8096,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3126,0.0048,-0.0335,9.8239,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3147,0,0.0574,9.7713,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3169,-0.0048,0.0191,9.7856,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3201,0.0096,0,9.8144,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3222,0.0096,0.0479,9.7282,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3244,-0.0096,0.0383,9.7856,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3276,0.0239,-0.0239,9.8574,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3297,-0.0048,-0.0526,9.8766,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3327,0.0191,0.0096,9.7809,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3349,0,-0.0239,9.8144,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3370,0,-0.0479,9.8287,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3402,-0.0048,0.0431,9.7856,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3424,0.0048,0.0191,9.8335,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3445,0,-0.0383,9.8096,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3477,-0.0287,-0.0622,9.8239,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3499,0.0096,0.0191,9.7856,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
3528,0.0048,-0.0335,9.8,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3550,-0.0191,-0.0287,9.8287,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3572,0.0144,0.0622,9.7521,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3603,0.0287,0,9.8526,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3625,0,-0.0479,9.8766,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3647,0.0096,0.0287,9.7569,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3678,0.0096,-0.0191,9.8144,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3700,0.0144,0.0383,9.7521,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3730,0.0191,0.0431,9.7665,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3751,0,0.0335,9.8191,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3773,0,-0.0335,9.8144,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3805,0,0.0383,9.7761,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3826,0,0.0144,9.8,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3848,0.0239,0.0096,9.8239,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3880,0.0048,0.0574,9.7426,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3901,-0.0048,0.0383,9.7665,0,0,0,0,0,0,-179,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3931,0,0.0239,9.7713,0,0,0,0,0,0,-179,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3953,0.0144,-0.0144,9.8,0,0,0,0,0,0,-179,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
3974,0.0048,0.0574,9.7234,0,0,0,0,0,0,-179,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4006,0,0.0239,9.7952,0,0,0,0,0,0,-179,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4028,-0.0048,-0.0287,9.8144,0,0,0,0,0,0,-179,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4049,0.0239,0.0431,9.7234,0,0,0,0,0,0,-179,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4081,0,0.0383,9.7952,0,0,0,0,0,0,-179,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4103,0,0.0239,9.8622,0,0,0,0,0,0,-179,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4132,-0.0191,-0.0574,9.8383,0,0,0,0,0,0,-179,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4154,0.0144,0.0335,9.7474,0,0,0,0,0,0,-179,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4175,0.0048,0.0048,9.8144,0,0,0,0,0,0,-179,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4207,0,0.0574,9.7474,0,0,0,0,0,0,-179,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4229,0,0.0431,9.7139,0,0,0,0,0,0,-179,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4250,0,0.0574,9.7282,0,0,0,0,0,0,-179,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4282,0.0048,0.0048,9.7569,0,0,0,0,0,0,-179,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4304,0,0.0574,9.7713,0,0,0,0,0,0,-179,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4333,0.0287,0.0383,9.8048,0,0,0,0,0,0,-179,22.376133,120.1596756,0.06,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4355,0.0383,-0.0144,9.8479,0,0,0,0,0,0,-179,22.376133,120.1596756,0.06,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4377,0.0144,0.0526,9.7904,0,0,0,0,0,0,-179,22.376133,120.1596756,0.06,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4409,0.0287,0.0574,9.7234,0,0,0,0,0,0,-179,22.376133,120.1596756,0.06,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4430,0.0144,0.0239,9.7761,0,0,0,0,0,0,-179,22.376133,120.1596756,0.06,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
4452,0.0191,0.0287,9.7569,0,0,0,0,0,0,-179,22.376133,120.1596756,0.06,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
