Timestamp_ms,Raw_Accel_X,Raw_Accel_Y,Raw_Accel_Z,Unbiased_Filt_Accel_X,Unbiased_Filt_Accel_Y,Raw_Omega_Z_degs,Unbiased_Omega_Z_rads,IMU_Roll_deg,IMU_Pitch_deg,IMU_Yaw_deg,GPS_Lat,GPS_Lon,GPS_GroundSpeed_kmh,GPS_Satellites,GPS_HDOP,GPS_Local_X_m,GPS_Local_Y_m,R_delta_pos_X,R_delta_pos_Y,Q_av,Q_q,Q_ba,Q_bg,ZUPT_Actived,EKF_Status,Delta_T_s
9110,0.0048,0.0335,9.7187,0,0,0,0,0,0,-59.87,22.3761292,120.159729,0,12,3.4,0,0,100,100,0.000027,0,0,0,0,3,0.011
9153,0,-0.0144,9.7713,0,0,0,0,0,0,-59.87,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
9188,-0.0191,-0.0574,9.8383,0,0,0,0,0,0,-59.87,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
9223,0.0144,-0.0048,9.8048,0,0,0,0,0,0,-59.87,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
9257,0.0048,0.0574,9.7187,0,0,0,0,0,0,-59.87,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
9292,-0.0144,-0.0239,9.7713,0,0,0,0,0,0,-59.87,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
9327,-0.0144,-0.0431,9.8048,0,0,0,0,0,0,-59.87,22.376133,120.1596909,0,13,2.7,0,0,100,100,0.000027,0,0,0,0,3,0.011
9369,-0.0239,0.0287,9.7378,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9404,-0.0239,-0.0526,9.8431,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9439,0.0287,-0.0239,9.8526,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9473,0,0.0383,9.7139,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9508,-0.0144,-0.0144,9.7521,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9543,-0.0239,-0.0239,9.8144,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9585,-0.0191,-0.0048,9.7569,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9620,0,-0.0335,9.8144,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9654,-0.0096,0.0096,9.8096,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9689,0,0.0383,9.7426,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9723,-0.0239,-0.0096,9.7761,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9757,-0.0096,-0.0287,9.8048,0,0,0,0,0,0,-59.87,22.376133,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9799,0.0287,0.0048,9.8048,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9833,0.0048,-0.0335,9.8239,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9867,0.0287,0.0144,9.7904,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9890,0,0.0191,9.7521,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9924,-0.0287,-0.0431,9.8574,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9947,-0.0287,-0.0383,9.7761,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
9981,0.0096,-0.0287,9.8383,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10012,-0.0191,-0.0239,9.8048,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10033,0.0239,-0.0191,9.8431,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10055,0.0191,-0.0383,9.8048,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10087,-0.0096,-0.0383,9.7952,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10108,0.0048,0,9.8335,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10130,0.0191,-0.0144,9.8383,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10162,-0.0096,-0.0431,9.8048,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10183,0.0096,0.0191,9.8,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10213,-0.0048,-0.0431,9.8526,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10235,0,-0.0622,9.8239,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10256,-0.0287,0.0048,9.7856,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10288,-0.0048,-0.0574,9.8574,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10309,0,-0.0574,9.8383,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10331,0.0096,0.0191,9.7809,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10363,0,-0.0287,9.8239,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10385,-0.0144,-0.0239,9.8,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10414,-0.0239,-0.0096,9.7474,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10436,0.0048,-0.0622,9.8479,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10457,-0.0239,-0.0479,9.8383,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10489,0,-0.0239,9.7617,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10511,-0.0096,-0.0526,9.8239,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10532,0,-0.0574,9.8383,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10564,0,-0.0431,9.8335,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10586,0,-0.0191,9.8287,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10615,-0.0239,-0.0574,9.8335,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10637,-0.0144,-0.0526,9.7809,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10659,-0.0096,-0.0239,9.7521,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10690,0,-0.0191,9.8144,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10712,-0.0048,-0.0048,9.7761,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10734,0.0144,0.0335,9.7617,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10765,0,-0.0526,9.8431,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10787,-0.0239,-0.0191,9.8096,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.01,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10817,0,0.0287,9.7234,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10838,0.0239,0.0383,9.7234,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10860,-0.0239,-0.0622,9.7856,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10892,0,0.0191,9.7521,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10913,-0.0191,-0.0096,9.8048,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10935,-0.0335,-0.0287,9.8048,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10967,-0.0048,0.0096,9.7713,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
10988,-0.0048,-0.0431,9.8526,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11018,-0.0239,-0.0431,9.8,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11040,0.0048,0.0144,9.7617,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11061,0.0191,0.0479,9.7474,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11093,-0.0239,-0.0191,9.7856,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11115,-0.0048,0,9.7617,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11137,0.0096,0.0191,9.7474,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11168,-0.0191,-0.0191,9.7809,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11190,-0.0383,-0.0383,9.7521,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11219,0,0.0383,9.7426,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11241,0.0239,0.0239,9.7617,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11263,-0.0239,-0.0048,9.7569,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11294,-0.0048,0,9.7378,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11316,0.0048,0.0431,9.7234,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11338,0,0.0574,9.7521,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11370,0.0239,0.0383,9.733,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11391,-0.0191,-0.0287,9.8144,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.02,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11421,0,0.0287,9.7904,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11442,0.0096,0,9.7043,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11464,0.0048,0.0335,9.7474,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11496,0.0048,0.0335,9.7713,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11517,0.0191,-0.0144,9.8335,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11539,0.0191,0.0239,9.7091,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11570,0.0144,0.0383,9.8096,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11592,-0.0048,0.0096,9.7569,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.3,0,0,100,100,0.000027,0,0,0,0,3,0.011
11622,0.0191,0.0191,9.7043,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
11643,0.0096,0.0479,9.7282,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
11665,0,0,9.7761,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
11697,0.0096,0.0574,9.7713,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
11718,0.0096,0.0574,9.7426,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
11740,-0.0287,0.0191,9.7426,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
11772,0,0.0479,9.733,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
11793,0.0096,0.0479,9.733,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,15,2.2,0,0,100,100,0.000027,0,0,0,0,3,0.011
11823,0.0191,-0.0048,9.8287,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
11845,0.0239,0.0431,9.7187,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
11866,0.0239,0.0526,9.7378,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
11898,0.0048,0.0096,9.8383,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
11920,-0.0048,0,9.7617,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
11941,0,0.0431,9.7569,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
11973,0.0048,0.0383,9.7617,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
11995,0.0096,0.0526,9.7426,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.03,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12024,0.0048,0.0287,9.7904,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12046,0,0.0048,9.8239,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12067,0,-0.0144,9.8431,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12099,-0.0096,0.0622,9.733,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12121,0,0.0144,9.7761,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12143,0,-0.0191,9.8287,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12174,0.0383,0.0287,9.7474,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12196,0.0048,0.0383,9.8096,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12226,0.0048,-0.0335,9.8239,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12247,0,0.0574,9.7713,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12269,-0.0048,0.0191,9.7856,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12301,0.0096,0,9.8144,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12322,0.0096,0.0479,9.7282,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12344,-0.0096,0.0383,9.7856,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12376,0.0239,-0.0239,9.8574,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12397,-0.0048,-0.0526,9.8766,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12427,0.0191,0.0096,9.7809,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12449,0,-0.0239,9.8144,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12470,0,-0.0479,9.8287,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12502,-0.0048,0.0431,9.7856,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12524,0.0048,0.0191,9.8335,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12545,0,-0.0383,9.8096,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12577,-0.0287,-0.0622,9.8239,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12599,0.0096,0.0191,9.7856,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.04,16,2.09,0,0,100,100,0.000027,0,0,0,0,3,0.011
12628,0.0048,-0.0335,9.8,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12650,-0.0191,-0.0287,9.8287,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12672,0.0144,0.0622,9.7521,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12703,0.0287,0,9.8526,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12725,0,-0.0479,9.8766,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12747,0.0096,0.0287,9.7569,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12778,0.0096,-0.0191,9.8144,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12800,0.0144,0.0383,9.7521,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12830,0.0191,0.0431,9.7665,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12851,0,0.0335,9.8191,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12873,0,-0.0335,9.8144,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12905,0,0.0383,9.7761,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12926,0,0.0144,9.8,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12948,0.0239,0.0096,9.8239,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
12980,0.0048,0.0574,9.7426,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13001,-0.0048,0.0383,9.7665,0,0,0,0,0,0,-59.87,22.3761349,120.1596832,0.05,15,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13031,0,0.0239,9.7713,0,0,0,0,0,0,-59.87,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13053,0.0144,-0.0144,9.8,0,0,0,0,0,0,-59.87,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13074,0.0048,0.0574,9.7234,0,0,0,0,0,0,-59.87,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13106,0,0.0239,9.7952,0,0,0,0,0,0,-59.87,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13128,-0.0048,-0.0287,9.8144,0,0,0,0,0,0,-59.87,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13149,0.0239,0.0431,9.7234,0,0,0,0,0,0,-59.87,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13181,0,0.0383,9.7952,0,0,0,0,0,0,-59.87,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13203,0,0.0239,9.8622,0,0,0,0,0,0,-59.87,22.3761349,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13232,-0.0191,-0.0574,9.8383,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13254,0.0144,0.0335,9.7474,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13275,0.0048,0.0048,9.8144,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13307,0,0.0574,9.7474,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13329,0,0.0431,9.7139,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13350,0,0.0574,9.7282,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13382,0.0048,0.0048,9.7569,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13404,0,0.0574,9.7713,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.05,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13433,0.0287,0.0383,9.8048,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.06,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
13455,0.0383,-0.0144,9.8479,0,0,0,0,0,0,-59.87,22.376133,120.1596756,0.06,16,1.9,0,0,100,100,0.000027,0,0,0,0,3,0.011
